BibtexKey,Title,Abstract,Author,Journal,BookTitle,Year,Doi,Url,Source,CreatedAt,Status
10.1145/3625469.3625483,AI Chatbots in Social Media: Ethical Responsibilities and Privacy Challenges of Information and Communication Technology,"In recent years, the pervasive integration of Artificial Intelligence (AI) chatbots into social media platforms has transformed the way individuals communicate and access information. This paper aims to critically examine the ethical responsibilities and privacy challenges associated with the application of Information and Communication Technology (ICT) in AI chatbots within social media environments. The purpose of this investigation is to highlight the complexities surrounding the implementation of chatbots and understand the implications of ICT with regards to ethical and privacy concerns. The study addresses the adoption of AI chatbots for varied applications such as customer support, content moderation, and personalized advertising. The central focus is on how ICT can inadvertently contribute to potential ethical dilemmas, including data bias, transparency, accountability, and privacy breaches. Moreover, the paper explores the existing regulatory frameworks governing the use of AI chatbots and recommends a set of best practices for ensuring ethical compliance and safeguarding user privacy. By evaluating the interplay between AI chatbots and ICT, this research offers valuable insights into the responsibilities and challenges that need to be considered to foster a more ethical and privacy-conscious implementation of AI chatbots in social media.","Liu, Yage",,Proceedings of the 2023 6th International Conference on Information Management and Management Science,2023,10.1145/3625469.3625483,https://doi.org/10.1145/3625469.3625483,acm.bib,2024-02-25 11:35:40,Unclassified
10.1145/3523150.3523168,Predicting Depression Symptoms from Discord Chat Messaging Using AI Medical Chatbots,"Depression is a chronic illness with even Olympic athletes [1] and top tennis players [2] withdrawing from competitions due to it. It's important to diagnose depression early. Traditional methods rely on questionnaires to evaluate depression. But they have their limitations due to inherent bias and inhibitions in self reporting. We propose an intelligent chatbot powered by AI approach to assist medical professionals diagnose depression. Specifically, the AI could predict depression symptoms in conversations with pre-care health care personnel and/or personal chats. Notably, due to sensitivity and privacy regulation (HIPPA) such data is not readily available [3]. To use AI driven medical assistants, and to overcome this limitation in training AI models, we propose to seed the models with recent chat engine (Discord) conversation dataset in the channel #depression. We achieve at least 73\% accuracy in predicting seven key symptoms for depression using our best ML models. Secondly, with our ensemble random forest model we could recall 30-69\% of depression symptoms with 60-99\% depression diagnosis accuracy which could be further tuned by medical professional if they know which ones of these symptoms is a key predictor of depression.","Duvvuri, Venkata and Guan, Qihan and Daddala, Swetha and Harris, Mitch and Kaushik, Sudhakar",,Proceedings of the 2022 6th International Conference on Machine Learning and Soft Computing,2022,10.1145/3523150.3523168,https://doi.org/10.1145/3523150.3523168,acm.bib,2024-02-25 11:35:40,Unclassified
10.1145/3461778.3462143,“I wrote as if I were telling a story to someone I knew.”: Designing Chatbot Interactions for Expressive Writing in Mental Health,"Writing about experiences of trauma and other challenges in life is known to provide measurable health benefits. Though writing for an audience may ensure better benefits, confiding one's most troubled memories in others risks a social stigma. Conversational agents can provide a virtual audience that ensures privacy and allows social disclosure. To understand the writing experience with an agent, we created Diarybot, a chatbot assistant for expressive writing. We designed two versions, Basic and Responsive, to explore the writing experience with and without bot follow-up interactions compared to a Google doc baseline. Findings from a 4-day user study with 30 participants reveal that social disclosure with Diarybot can encourage narrative writing, with relative ease and emotional expression in Basic chat. Responsive chat can mediate social acceptance of the bot and provide guidance for self-reflection in the process. We discuss design reflections on social disclosure with agents in pursuit of wellbeing.","Park, SoHyun and Thieme, Anja and Han, Jeongyun and Lee, Sungwoo and Rhee, Wonjong and Suh, Bongwon",,Proceedings of the 2021 ACM Designing Interactive Systems Conference,2021,10.1145/3461778.3462143,https://doi.org/10.1145/3461778.3462143,acm.bib,2024-02-25 11:35:40,Unclassified
10.1145/3472301.3484358,Posthumous data at stake: An Overview of Digital Immortality Issues,"Who wants to be immortal? While this rhetorical question seems to haunt humans, digital immortality is already a reality. Social networks have allowed and facilitated our digital footprints to remain forever at reach of Internet users. We will all die, on the other hand, our digital self may remain forever. Social media technology has also allowed people to browse or even post messages to maintain the memory of a person alive. It seems spooky, but it is technically feasible to build a chatbot from a deceased person's digital legacy allowing a certain degree of presence of a deceased. This unaware digital immortality brings new cultural, technical, social, ethical, and legal challenges and implications that should be brought to light and discussed. There is an urge to recognize the limits for an adequate use of digital immortality. By means of an overview, this paper reports our literature survey where we identified some key issues regarding digital immortality, looking at the benefits, consequences and complications from its use. Our study identified differences when dealing with famous versus non-famous deceased, explicitly defined public versus private data, right and duties related to data preservation versus deletion, technological advances versus restrictions, cultural impedance, and differences from the reasons for desiring immortalization. With this article, we aim to encourage discussions on digital immortality, its current limits and points that need to be considered regarding such a sensitive theme that is already a current issue.","Galv\~{a}o, Vinicius Ferreira and Maciel, Cristiano and Pereira, Vinicius Carvalho and Garcia, Ana Cristina Bicharra and Pereira, Roberto and Viterbo, Jos\'{e}",,Proceedings of the XX Brazilian Symposium on Human Factors in Computing Systems,2021,10.1145/3472301.3484358,https://doi.org/10.1145/3472301.3484358,acm.bib,2024-02-25 11:35:40,Unclassified
10.1145/3406522.3446043,Dataset of Natural Language Queries for E-Commerce,"Shopping online is more and more frequent in our everyday life. For e-commerce search systems, understanding natural language coming through voice assistants, chatbots or from conversational search is an essential ability to understand what the user really wants. However, evaluation datasets with natural and detailed information needs of product-seekers which could be used for research do not exist. Due to privacy issues and competitive consequences, only few datasets with real user search queries from logs are openly available. In this paper, we present a dataset of 3,540 natural language queries in two domains that describe what users want when searching for a laptop or a jacket of their choice. The dataset contains annotations of vague terms and key facts of 1,754 laptop queries. This dataset opens up a range of research opportunities in the fields of natural language processing and (interactive) information retrieval for product search.","Papenmeier, Andrea and Kern, Dagmar and Hienert, Daniel and Sliwa, Alfred and Aker, Ahmet and Fuhr, Norbert",,Proceedings of the 2021 Conference on Human Information Interaction and Retrieval,2021,10.1145/3406522.3446043,https://doi.org/10.1145/3406522.3446043,acm.bib,2024-02-25 11:35:40,Unclassified
10.1145/3616961.3616974,"""\""Call me Kiran\"" – ChatGPT as a Tutoring Chatbot in a Computer Science Course""","Natural language processing has taken enormous steps during the last few years. The development of large language models and generative AI has elevated natural language processing to the level that it can output coherent and contextually relevant text for a given natural language prompt. ChatGPT is one incarnation of these steps, and its use in education is a rather new phenomenon. In this paper, we study students’ perception on ChatGPT during a computer science course. On the course, we integrated ChatGPT into Teams private discussion groups. In addition, all the students had freedom to employ ChatGPT and related technologies to help them in their coursework. The results show that the majority of students had at least tested AI-powered chatbots, and that students are using AI-powered chatbots for multiple tasks, e.g., debugging code, tutoring, and enhancing comprehension. The amount of positive implications of using ChatGPT takes over the negative implications, when the implications were considered from an understanding, learning and creativity perspective. Relatively many students reported reliability issues with the outputs and that the iterations with prompts might be necessary for satisfactory outputs. It is important to try to steer the usage of ChatGPT so that it complements students’ learning processes, but does not replace it.","Rajala, Jaakko and Hukkanen, Jenni and Hartikainen, Maria and Niemel\""{a}, Pia",,Proceedings of the 26th International Academic Mindtrek Conference,2023,10.1145/3616961.3616974,https://doi.org/10.1145/3616961.3616974,acm.bib,2024-02-25 11:35:40,Unclassified
8814570,Children Privacy Identification System in LINE Chatbot for Smart Toys,"Children's privacy concerns about smart toys are becoming more and more critical in the toy industry. Parents and guardians continue to strive to protect their children from unnecessary privacy risks such as collection, and unconsented use of or access to their children's information. However, there is still no standardized privacy framework, which focuses on smart toys in this paradigm; making it difficult to determine possible privacy violation in for example determining whether a phrase shared with a smart toy is sensitive or not. To overcome this challenge, we build a privacy identification system through Chatbot technology. We call this system a Children Privacy Identification (CPI) system. To develop CPI system, we divide our research works into two parts: (1) Collect the phrase from the smart toys; and (2) Explore privacy Identification based on Personally Identifiable Information (PII) and Children's Online Privacy Protection Act (COPPA). For illustration, we integrate the CPI system in LINE Chatbot. The result shows that people feel more comfortable in talking to LINE Chatbot with privacy protection.","Lin, Pei-Chun and Yankson, Benjamin and Lu, Zhihui and Hung, Patrick C.K.",,2019 IEEE 12th International Conference on Cloud Computing (CLOUD),2019,10.1109/CLOUD.2019.00026,,ieee.bib,2024-02-25 11:35:40,Unclassified
10189497,A Privacy-Preserving Framework for Mental Health Chatbots Based on Confidential Computing,"Mental health chatbots can provide psychological counseling services to patients at any time regardless of time and location, which can not only relieve patients’ ailments but also reduce the workload of psychologists. In order to provide patients with accurate diagnosis and treatment services, mental health robots inevitably collect patient-related information during the communication process with patients, which is often very sensitive and must be well protected. There is a lack of targeted research on how mental health chatbots can provide systematic privacy preserving for patients in the process of providing mental health services to them. In this paper, we propose a privacy preserving framework based on blockchain and confidential computing that can provide comprehensive privacy preserving for patients during mental health chatbot services. We conduct tests using existing mental health chatbots, and the experimental results demonstrate that our proposed framework can meet the requirements for privacy preserving and computational performance of mental health chatbots.","Tian, Wensheng and Lu, Yifan and Yu, Jinhao and Fan, Jiafeng and Tang, Panpan and Zhang, Lei",,"2022 IEEE Smartworld, Ubiquitous Intelligence & Computing, Scalable Computing & Communications, Digital Twin, Privacy Computing, Metaverse, Autonomous & Trusted Vehicles (SmartWorld/UIC/ScalCom/DigitalTwin/PriComp/Meta)",2022,10.1109/SmartWorld-UIC-ATC-ScalCom-DigitalTwin-PriComp-Metaverse56740.2022.00160,,ieee.bib,2024-02-25 11:35:40,Unclassified
9355474,Privacy Preserving Chatbot Conversations,"With chatbots gaining traction and their adoption growing in different verticals, e.g. Health, Banking, Dating; and users sharing more and more private information with chatbots - studies have started to highlight the privacy risks of chatbots. In this paper, we propose two privacypreserving approaches for chatbot conversations. The first approach applies `entity' based privacy filtering and transformation, and can be applied directly on the app (client) side. It however requires knowledge of the chatbot design to be enabled. We present a second scheme based on Searchable Encryption that is able to preserve user chat privacy, without requiring any knowledge of the chatbot design. Finally, we present some experimental results based on a real-life employee Help Desk chatbot that validates both the need and feasibility of the proposed approaches.","Biswas, Debmalya",,2020 IEEE Third International Conference on Artificial Intelligence and Knowledge Engineering (AIKE),2020,10.1109/AIKE48582.2020.00035,,ieee.bib,2024-02-25 11:35:40,Unclassified
10386087,Saving the Day for Users in Web Platforms: A Chatbot-based Solution for Privacy,"In the rapidly evolving online digital landscape, privacy is an issue of great importance for individuals, while the use of web platforms handling personal data has reached significant levels. Regulations like the European Union General Data Protection Regulation (GDPR) enforce systems to integrate an array of privacy features allowing users to exercise their privacy rights and shield their personal data. However, users tend to find themselves overwhelmed or even ignorant, unsure of how to locate and use them. Research also showed that users find privacy policies hard to read and tend to skip them. This work introduces a novel approach to addressing these privacy concerns by presenting a user-centric solution to enhancing user privacy in web platforms and empowering users in handling their own personal data: an easy-to-use chatbot-based solution. The tool aims to provide a user-friendly and intuitive all-in-one interface, allowing users to easily navigate and access privacy features and manage their personal data while retrieving information about privacy aspects effortlessly from one location. An admin panel enables the customisation of important privacy parameters. We present the design and development process, evaluation and results.","Vanezi, Evangelia and Kallenou, Aliki and Papadopoulos, George A.",,2023 10th International Conference on Behavioural and Social Computing (BESC),2023,10.1109/BESC59560.2023.10386087,,ieee.bib,2024-02-25 11:35:40,Unclassified
10271802,"Security Risks, User Privacy Risks, and a Trust Framework for the Metaverse Space","The Metaverse is an incredible 3D virtual reality experience that anyone worldwide can access. It is a digital space not limited by geography, and it is made up of interconnected systems with unique rules and capabilities. The best thing about the Metaverse is that it allows people to interact with others in an environment that they might not have been able to visit otherwise. It is a perfect way to immerse oneself in other domains, such as entertainment and education, and it is also a great way to collaborate on projects with people worldwide. However, it is essential to note that the trustworthiness of the data collected from the disparate systems for the Metaverse needs to be studied in some areas. Trust is a significant issue in the Metaverse because users will interact with each other and virtual objects in a fully immersive environment. Security risks are also to consider, such as the attack surface that contributes to integrating various cutting-edge technology in the Metaverse. Additionally, the immersive workplace metaverse is subject to privacy risks to the users. Therefore, exploring the Metaverse’s security, privacy, and trust components is crucial to assist in research in these emerging areas. This research paper defines the trust framework and goals for Metaverse space, which are the key ingredients that ensure users use the products or services to buy, renew, and continue to trust their data. It is essential to address the trust issues to ensure the Metaverse is a safe, secure, and trustworthy experience for all users.","Kharvi, Prakash Laxman",,"2023 IEEE International Conference on Metaverse Computing, Networking and Applications (MetaCom)",2023,10.1109/MetaCom57706.2023.00033,,ieee.bib,2024-02-25 11:35:40,Unclassified
10219493,Transforming Chronic Disease Management with Chatbots: Key Use Cases for Personalized and Cost-effective Care,"Globally, the problem of chronic diseases like diabetes, hypertension, and heart disease is getting worse. These diseases have a significant impact on patients and healthcare systems. Innovative technologies like chatbots, which promise to improve the management of chronic diseases, have emerged as potential solutions to these difficulties. Chatbots are man-made brainpower (artificial intelligence) programs that can recreate discussions with people and give customized and practical consideration. The primary purposes of this study are to investigate the most important applications of chatbots in the management of chronic diseases, including personalized education, symptom monitoring, medication management, and lifestyle coaching. In addition, it discusses the potential advantages and disadvantages of chatbots in the management of chronic diseases, including the need for human oversight, data privacy, and patient engagement. The paper concludes that, although chatbots have the potential to transform the management of chronic diseases by providing personalized and cost-effective care, careful consideration of ethical, legal, and regulatory frameworks is required for their integration into healthcare systems.","Haque, Ahshanul and Chowdhury, Md Naseef-Ur-Rahman and Soliman, Hamdy",,"2023 Sixth International Symposium on Computer, Consumer and Control (IS3C)",2023,10.1109/IS3C57901.2023.00104,,ieee.bib,2024-02-25 11:35:40,Unclassified
10253855,HCPP: A Data-Oriented Framework to Preserve Privacy during Interactions with Healthcare Chatbot,"Healthcare chatbots are becoming increasingly popular, but with their use comes the issues of excessive personal information collection and privacy leakage. To address this issue, we propose a Healthcare Chatbot-based Privacy Preserving (HCPP) Framework that adopts a data-oriented approach to reduce the excessive disclosure of personal information. HCPP consists of two main components: the Healthcare Chatbot-based Minimized Personal Information (HCMPI) method and the Healthcare Chatbot-based Zero Knowledge Proof (HCZKP) method. HCMPI leverages large language models (LLMs) to minimize the acquisition of unnecessary personal health information without significantly affecting healthcare service. HCZKP further encrypts a part of the minimized information, making the data available but invisible. The experimental evaluation results demonstrate the effectiveness and feasibility of our approach.","Cai, Ziyan and Chang, Xin and Li, Ping",,"2023 IEEE International Performance, Computing, and Communications Conference (IPCCC)",2023,10.1109/IPCCC59175.2023.10253855,,ieee.bib,2024-02-25 11:35:40,Unclassified
10320174,Security and Privacy Perceptions of Mental Health Chatbots,"Mental health chatbots are AI chatbots that aim to mimic human conversations about how a user feels, help a user work through issues they are facing, suggest wellness exercises to complete, and help track a user’s mood over time. We compare the information disclosure practices and security and privacy concerns of adopters and non-adopters of mental health chatbots. We conducted a survey with 180 participants (30 adopters, 150 non-adopters), collecting data about what information they would hypothetically disclose to mental health chatbots, and concerns they had related to chatbots. We found that compared to non-adopters, adopters were more trusting of chatbots, were willing to reveal more information, perceived security and privacy risks to be less likely, and took fewer precautions.","Chametka, Paulina and Maqsood, Sana and Chiasson, Sonia",,"2023 20th Annual International Conference on Privacy, Security and Trust (PST)",2023,10.1109/PST58708.2023.10320174,,ieee.bib,2024-02-25 11:35:40,Unclassified
9125183,Work-in-Progress: A Preliminary Study on Students’ Acceptance of Chatbots for Studio-Based Learning,"Studio-based learning (SBL) is a pedagogy that encompasses collaborative active learning strategies focusing on creativity, peer learning, and problem-solving. The iterative design procedures and critique sessions are the primary learning practices of SBL, which relays to a need to have effective communication between instructors and students. Due to this, we designed a Telegram chatbot using the TextIt to facilitate some of the interactions that are common in SBL. In this preliminary study, students’ acceptance of chatbot was investigated based on the Technology Acceptance Model (TAM) using a mix-method approach. Preliminary results indicated positive acceptance and intention to use chatbots due to ease of use, mobile accessibility, human-like communications, and privacy in communicating and providing feedback.","Kumar, Jeya Amantha and Silva, Paula Alexandra",,2020 IEEE Global Engineering Education Conference (EDUCON),2020,10.1109/EDUCON45650.2020.9125183,,ieee.bib,2024-02-25 11:35:40,Unclassified
9680760,Ethical Chatbot Design for Reducing Negative Effects of Biased Data and Unethical Conversations,"AI technology is being introduced into various public and private service domains, transforming existing computing systems or creating new ones. While AI technologies can provide benefits to humans and society, the unexpected consequences (e.g., malfunctions) of AI systems can cause social losses. For this reason, research on ethical design for the development of AI-based systems is becoming important. In this paper, from existing studies on AI ethics, general guidelines such as transparency, explainability, predictability, accountability, fairness, privacy, and control for the ethical design of AI systems are reviewed. And, based on the ethical design guidelines, we discuss ethical design to reduce the negative effects of biased data and unethical dialogues in AI-based conversational chatbots.","Bang, Junseong and Kim, Sineae and Nam, Jang Won and Yang, Dong-Geun",,2021 International Conference on Platform Technology and Service (PlatCon),2021,10.1109/PlatCon53246.2021.9680760,,ieee.bib,2024-02-25 11:35:40,Unclassified
